District,Year,Attendance Percentage,Number Tested,Mean Scale Score,Pct Level 1,Pct Level 2,Pct Level 3,Pct Level 4,Pct Level 3 and 4,Subject,DBN,Total Enrollment,Economic Need Index,Borough
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X101,545.0,0.625,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X107,578.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X119,743.0,0.914,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X123,490.0,0.942,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X130,395.0,0.94,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X131,446.0,0.93,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X138,622.0,0.8690000000000001,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X140,553.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X146,394.0,0.922,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X152,767.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X182,682.0,0.8590000000000001,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X269,611.0,0.924,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X282,230.0,0.945,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X293,431.0,0.8240000000000001,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X301,199.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X302,484.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X304,519.0,0.529,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X312,406.0,0.855,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X320,450.0,0.851,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X333,582.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X337,494.0,0.871,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X348,383.0,0.8420000000000001,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X349,460.0,0.847,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X367,593.0,0.866,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X371,363.0,0.594,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X375,202.0,0.928,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X376,396.0,0.918,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X377,136.0,0.888,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X392,440.0,0.631,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X405,898.0,0.835,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X424,289.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X432,341.0,0.95,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X448,374.0,0.878,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X452,485.0,0.923,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X467,342.0,0.8540000000000001,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X530,328.0,0.921,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X537,195.0,0.936,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X558,508.0,0.7909999999999999,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X561,374.0,0.8809999999999999,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X562,636.0,0.912,Bronx
08,2019,89.46574402,12692.0,595.0,37.5,27.1,20.4,15.0,35.4,Math,08X583,265.0,0.875,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X014,580.0,0.546,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X036,729.0,0.846,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X048,562.0,0.95,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X062,527.0,0.934,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X069,565.0,0.816,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X071,1408.0,0.659,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X072,687.0,0.823,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X075,530.0,0.917,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X093,357.0,0.799,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X100,536.0,0.8909999999999999,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X101,548.0,0.612,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X107,525.0,0.95,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X119,632.0,0.907,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X123,500.0,0.949,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X130,359.0,0.939,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X131,413.0,0.931,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X138,581.0,0.8640000000000001,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X140,479.0,0.948,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X146,344.0,0.932,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X152,714.0,0.95,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X182,585.0,0.86,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X269,636.0,0.92,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X282,199.0,0.936,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X293,447.0,0.83,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X301,187.0,0.913,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X302,452.0,0.947,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X304,528.0,0.557,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X312,391.0,0.87,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X320,419.0,0.835,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X333,518.0,0.943,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X337,462.0,0.877,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X348,373.0,0.843,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X349,464.0,0.846,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X367,583.0,0.853,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X371,373.0,0.593,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X375,188.0,0.939,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X376,405.0,0.921,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X377,111.0,0.924,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X392,450.0,0.674,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X405,1004.0,0.83,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X424,274.0,0.95,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X432,344.0,0.95,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X448,361.0,0.8590000000000001,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X452,391.0,0.922,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X467,342.0,0.8240000000000001,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X530,352.0,0.93,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X537,136.0,0.931,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X558,456.0,0.813,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X561,370.0,0.8959999999999999,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X562,558.0,0.904,Bronx
08,2020,89.24502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X583,317.0,0.8540000000000001,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X014,609.0,0.595,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X036,704.0,0.816,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X048,513.0,0.938,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X062,518.0,0.934,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X069,530.0,0.816,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X071,1263.0,0.659,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X072,633.0,0.768,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X075,467.0,0.905,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X093,363.0,0.797,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X100,452.0,0.894,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X101,540.0,0.555,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X107,490.0,0.944,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X119,558.0,0.8759999999999999,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X123,545.0,0.933,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X130,310.0,0.92,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X131,343.0,0.894,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X138,529.0,0.861,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X140,413.0,0.923,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X146,344.0,0.921,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X152,722.0,0.949,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X182,509.0,0.85,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X269,617.0,0.922,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X282,195.0,0.927,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X293,426.0,0.8290000000000001,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X301,167.0,0.939,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X302,392.0,0.937,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X304,514.0,0.54,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X312,382.0,0.85,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X320,339.0,0.833,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X333,546.0,0.922,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X337,437.0,0.861,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X348,348.0,0.833,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X349,438.0,0.843,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X367,562.0,0.851,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X371,359.0,0.639,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X375,187.0,0.926,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X376,392.0,0.912,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X377,114.0,0.909,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X392,403.0,0.684,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X405,1027.0,0.81,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X424,263.0,0.95,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X432,334.0,0.95,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X448,353.0,0.86,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X452,300.0,0.92,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X467,341.0,0.8370000000000001,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X530,348.0,0.929,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X537,152.0,0.919,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X558,462.0,0.8190000000000001,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X561,379.0,0.893,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X562,529.0,0.882,Bronx
08,2021,85.56843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08X583,373.0,0.84,Bronx
0,2022,87.22977448,10389.0,594.0,33.7,32.6,21.1,12.5,33.6,ELA,0,0.0,0.0,
0,2022,87.22977448,10186.0,588.0,53.3,25.5,13.4,7.8,21.2,Math,0,0.0,0.0,
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X004,549.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X011,552.0,0.942,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X022,420.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X028,727.0,0.945,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X035,618.0,0.92,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X042,399.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X053,1037.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X055,590.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X058,426.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X063,530.0,0.947,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X070,1104.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X073,574.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X088,147.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X109,611.0,0.919,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X110,408.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X114,711.0,0.947,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X117,488.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X126,579.0,0.939,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X128,353.0,0.8909999999999999,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X132,370.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X163,472.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X170,236.0,0.904,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X199,717.0,0.94,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X204,632.0,0.918,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X215,329.0,0.934,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X218,1036.0,0.924,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X219,344.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X227,388.0,0.941,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X229,243.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X231,527.0,0.82,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X232,511.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X236,327.0,0.929,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X241,606.0,0.909,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X250,430.0,0.868,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X252,379.0,0.906,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X260,448.0,0.83,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X263,361.0,0.927,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X274,714.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X294,502.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X297,409.0,0.912,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X303,318.0,0.93,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X311,417.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X313,302.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X323,401.0,0.947,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X324,510.0,0.897,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X327,735.0,0.912,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X328,319.0,0.929,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X329,271.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X339,477.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X350,228.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X361,378.0,0.948,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X365,324.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X403,418.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X404,326.0,0.926,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X412,275.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X413,419.0,0.9,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X443,555.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X449,455.0,0.921,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X454,450.0,0.877,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X457,494.0,0.931,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X505,751.0,0.86,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X517,408.0,0.925,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X525,565.0,0.94,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X543,253.0,0.932,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X555,427.0,0.88,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X564,361.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X568,536.0,0.821,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X582,88.0,0.9,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X593,45.0,0.95,Bronx
09,2018,89.5065918,15296.0,593.0,35.5,34.9,22.0,7.6,29.6,ELA,09X594,197.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X004,549.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X011,552.0,0.942,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X022,420.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X028,727.0,0.945,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X035,618.0,0.92,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X042,399.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X053,1037.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X055,590.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X058,426.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X063,530.0,0.947,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X070,1104.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X073,574.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X088,147.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X109,611.0,0.919,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X110,408.0,0.95,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X114,711.0,0.947,Bronx
09,2018,89.5065918,15408.0,591.0,47.1,27.2,16.7,9.0,25.7,Math,09X117,488.0,0.95,Bronx
